Year,Tm,Home_win_pct,Home_Games,Home_Wins,Away_win_pct,Away_Games,Away_Wins,Difference,Absolute Difference
2009,LAD,0.617283951,81,50,0.555555556,81,45,0.061728395,0.061728395
2009,OAK,0.49382716,81,40,0.432098765,81,35,0.061728395,0.061728395
2006,OAK,0.604938272,81,49,0.543209877,81,44,0.061728395,0.061728395
2004,LAD,0.604938272,81,49,0.543209877,81,44,0.061728395,0.061728395
2002,CHC,0.444444444,81,36,0.382716049,81,31,0.061728395,0.061728395
2002,SFG,0.617283951,81,50,0.555555556,81,45,0.061728395,0.061728395
2000,PIT,0.456790123,81,37,0.395061728,81,32,0.061728395,0.061728395
2000,STL,0.617283951,81,50,0.555555556,81,45,0.061728395,0.061728395
1998,PHI,0.49382716,81,40,0.432098765,81,35,0.061728395,0.061728395
1993,PIT,0.49382716,81,40,0.432098765,81,35,0.061728395,0.061728395
1991,CHW,0.567901235,81,46,0.50617284,81,41,0.061728395,0.061728395
1982,CIN,0.407407407,81,33,0.345679012,81,28,0.061728395,0.061728395
1982,SDP,0.530864198,81,43,0.469135802,81,38,0.061728395,0.061728395
1979,SEA,0.444444444,81,36,0.382716049,81,31,0.061728395,0.061728395
1978,STL,0.456790123,81,37,0.395061728,81,32,0.061728395,0.061728395
1976,PHI,0.654320988,81,53,0.592592593,81,48,0.061728395,0.061728395
1973,LAD,0.617283951,81,50,0.555555556,81,45,0.061728395,0.061728395
1973,STL,0.530864198,81,43,0.469135802,81,38,0.061728395,0.061728395
1969,BOS,0.567901235,81,46,0.50617284,81,41,0.061728395,0.061728395
1968,CHW,0.444444444,81,36,0.382716049,81,31,0.061728395,0.061728395
1981,TEX,0.571428571,56,32,0.510204082,49,25,0.06122449,0.06122449
1927,NYY,0.74025974,77,57,0.679487179,78,53,0.060772561,0.060772561
1933,SLB,0.38961039,77,30,0.328947368,76,25,0.060663021,0.060663021
1876,NYU,0.393939394,33,13,0.333333333,24,8,0.060606061,0.060606061
1913,PHA,0.657894737,76,50,0.597402597,77,46,0.060492139,0.060492139
1989,STL,0.554216867,83,46,0.49382716,81,40,0.060389707,0.060389707
1907,PIT,0.61038961,77,47,0.55,80,44,0.06038961,0.06038961
1932,SLB,0.44,75,33,0.379746835,79,30,0.060253165,0.060253165
1989,PIT,0.481481481,81,39,0.421686747,83,35,0.059794734,0.059794734
1917,SLB,0.397435897,78,31,0.337662338,77,26,0.05977356,0.05977356
1943,WSH,0.578947368,76,44,0.519480519,77,40,0.059466849,0.059466849
1946,CHW,0.506329114,79,40,0.447368421,76,34,0.058960693,0.058960693
1956,CLE,0.597402597,77,46,0.538461538,78,42,0.058941059,0.058941059
1975,DET,0.3875,80,31,0.329113924,79,26,0.058386076,0.058386076
1925,BSN,0.486842105,76,37,0.428571429,77,33,0.058270677,0.058270677
1920,PIT,0.538461538,78,42,0.480519481,77,37,0.057942058,0.057942058
2002,TBD,0.37037037,81,30,0.3125,80,25,0.05787037,0.05787037
1878,MLG,0.28,25,7,0.222222222,36,8,0.057777778,0.057777778
1904,STL,0.513157895,76,39,0.455696203,79,36,0.057461692,0.057461692
1914,DET,0.538461538,78,42,0.481012658,79,38,0.05744888,0.05744888
1925,CLE,0.480519481,77,37,0.423076923,78,33,0.057442557,0.057442557
1922,PIT,0.576923077,78,45,0.519480519,77,40,0.057442557,0.057442557
1971,SDP,0.407407407,81,33,0.35,80,28,0.057407407,0.057407407
1879,CLV,0.357142857,42,15,0.3,40,12,0.057142857,0.057142857
1905,CHW,0.609756098,82,50,0.552631579,76,42,0.057124519,0.057124519
1909,CHW,0.518518519,81,42,0.461538462,78,36,0.056980057,0.056980057
2004,MIL,0.444444444,81,36,0.3875,80,31,0.056944444,0.056944444
1920,BRO,0.628205128,78,49,0.571428571,77,44,0.056776557,0.056776557
1906,CLE,0.594936709,79,47,0.538461538,78,42,0.05647517,0.05647517
2016,DET,0.5625,80,45,0.50617284,81,41,0.05632716,0.05632716
1956,PIT,0.448717949,78,35,0.392405063,79,31,0.056312885,0.056312885
1988,KCR,0.55,80,44,0.49382716,81,40,0.05617284,0.05617284
1919,CHC,0.563380282,71,40,0.507246377,69,35,0.056133905,0.056133905
1986,STL,0.518518519,81,42,0.4625,80,37,0.056018519,0.056018519
1907,SLB,0.473684211,76,36,0.417721519,79,33,0.055962692,0.055962692
1954,NYY,0.692307692,78,54,0.636363636,77,49,0.055944056,0.055944056
1903,CHC,0.616438356,73,45,0.560606061,66,37,0.055832296,0.055832296
1974,ATL,0.567901235,81,46,0.512195122,82,42,0.055706113,0.055706113
1995,PIT,0.430555556,72,31,0.375,72,27,0.055555556,0.055555556
1990,BAL,0.5,80,40,0.444444444,81,36,0.055555556,0.055555556
1987,CHC,0.5,80,40,0.444444444,81,36,0.055555556,0.055555556
1967,WSA,0.5,80,40,0.444444444,81,36,0.055555556,0.055555556
1907,WSH,0.346666667,75,26,0.291139241,79,23,0.055527426,0.055527426
2019,KCR,0.383333333,60,23,0.327868852,61,20,0.055464481,0.055464481
1962,STL,0.543209877,81,44,0.487804878,82,40,0.055404998,0.055404998
2002,PIT,0.475,80,38,0.419753086,81,34,0.055246914,0.055246914
1968,OAK,0.530120482,83,44,0.475,80,38,0.055120482,0.055120482
1952,PIT,0.298701299,77,23,0.243589744,78,19,0.055111555,0.055111555
1963,MIN,0.592592593,81,48,0.5375,80,43,0.055092593,0.055092593
1899,CHC,0.517647059,85,44,0.462686567,67,31,0.054960492,0.054960492
1889,IND,0.463768116,69,32,0.409090909,66,27,0.054677207,0.054677207
1955,KCA,0.434210526,76,33,0.379746835,79,30,0.054463691,0.054463691
1951,PHA,0.481012658,79,38,0.426666667,75,32,0.054345992,0.054345992
1922,BOS,0.424657534,73,31,0.37037037,81,30,0.054287164,0.054287164
1974,CAL,0.444444444,81,36,0.390243902,82,32,0.054200542,0.054200542
1914,PHA,0.653846154,78,51,0.6,80,48,0.053846154,0.053846154
1896,PIT,0.53030303,66,35,0.476923077,65,31,0.053379953,0.053379953
1947,STL,0.597402597,77,46,0.544303797,79,43,0.0530988,0.0530988
1935,PHA,0.416666667,72,30,0.363636364,77,28,0.053030303,0.053030303
1962,NYM,0.275,80,22,0.222222222,81,18,0.052777778,0.052777778
1919,PHI,0.366197183,71,26,0.313432836,67,21,0.052764347,0.052764347
1908,NYG,0.65,80,52,0.597402597,77,46,0.052597403,0.052597403
1943,PHA,0.341772152,79,27,0.289473684,76,22,0.052298468,0.052298468
1884,WIL,0.142857143,7,1,0.090909091,11,1,0.051948052,0.051948052
1958,MLN,0.623376623,77,48,0.571428571,77,44,0.051948052,0.051948052
1928,DET,0.467532468,77,36,0.415584416,77,32,0.051948052,0.051948052
1926,BOS,0.324675325,77,25,0.272727273,77,21,0.051948052,0.051948052
1928,SLB,0.558441558,77,43,0.506493506,77,39,0.051948052,0.051948052
1906,STL,0.363636364,77,28,0.311688312,77,24,0.051948052,0.051948052
1958,CIN,0.519480519,77,40,0.467532468,77,36,0.051948052,0.051948052
1930,PIT,0.545454545,77,42,0.493506494,77,38,0.051948052,0.051948052
1989,ATL,0.417721519,79,33,0.365853659,82,30,0.05186786,0.05186786
1923,STL,0.538461538,78,42,0.486842105,76,37,0.051619433,0.051619433
1959,LAD,0.58974359,78,46,0.538461538,78,42,0.051282051,0.051282051
1937,SLB,0.320512821,78,25,0.269230769,78,21,0.051282051,0.051282051
1924,DET,0.576923077,78,45,0.525641026,78,41,0.051282051,0.051282051
1968,BAL,0.5875,80,47,0.536585366,82,44,0.050914634,0.050914634
1910,CIN,0.506493506,77,39,0.455696203,79,36,0.050797304,0.050797304
1911,SLB,0.320512821,78,25,0.27027027,74,20,0.05024255,0.05024255
1991,MIL,0.5375,80,43,0.487804878,82,40,0.049695122,0.049695122
1919,BRO,0.514285714,70,36,0.464788732,71,33,0.049496982,0.049496982
1946,CIN,0.454545455,77,35,0.405063291,79,32,0.049482163,0.049482163
1926,STL,0.594936709,79,47,0.545454545,77,42,0.049482163,0.049482163
1941,PHI,0.302631579,76,23,0.253164557,79,20,0.049467022,0.049467022
2017,CHC,0.592592593,81,48,0.543209877,81,44,0.049382716,0.049382716
2015,CHW,0.49382716,81,40,0.444444444,81,36,0.049382716,0.049382716
2014,BAL,0.617283951,81,50,0.567901235,81,46,0.049382716,0.049382716
2012,LAD,0.555555556,81,45,0.50617284,81,41,0.049382716,0.049382716
2011,LAA,0.555555556,81,45,0.50617284,81,41,0.049382716,0.049382716
2008,PHI,0.592592593,81,48,0.543209877,81,44,0.049382716,0.049382716
2007,OAK,0.49382716,81,40,0.444444444,81,36,0.049382716,0.049382716
2004,CIN,0.49382716,81,40,0.444444444,81,36,0.049382716,0.049382716
2004,HOU,0.592592593,81,48,0.543209877,81,44,0.049382716,0.049382716
2001,ARI,0.592592593,81,48,0.543209877,81,44,0.049382716,0.049382716
2001,OAK,0.654320988,81,53,0.604938272,81,49,0.049382716,0.049382716
1997,CIN,0.49382716,81,40,0.444444444,81,36,0.049382716,0.049382716
1996,LAD,0.580246914,81,47,0.530864198,81,43,0.049382716,0.049382716
1984,SDP,0.592592593,81,48,0.543209877,81,44,0.049382716,0.049382716
1984,SFG,0.432098765,81,35,0.382716049,81,31,0.049382716,0.049382716
1983,DET,0.592592593,81,48,0.543209877,81,44,0.049382716,0.049382716
1974,MIL,0.49382716,81,40,0.444444444,81,36,0.049382716,0.049382716
1973,ATL,0.49382716,81,40,0.444444444,81,36,0.049382716,0.049382716
1964,CHC,0.49382716,81,40,0.444444444,81,36,0.049382716,0.049382716
2017,DET,0.419753086,81,34,0.37037037,81,30,0.049382716,0.049382716
2017,NYM,0.456790123,81,37,0.407407407,81,33,0.049382716,0.049382716
2017,TEX,0.50617284,81,41,0.456790123,81,37,0.049382716,0.049382716
2015,CIN,0.419753086,81,34,0.37037037,81,30,0.049382716,0.049382716
2007,CHW,0.469135802,81,38,0.419753086,81,34,0.049382716,0.049382716
2007,LAD,0.530864198,81,43,0.481481481,81,39,0.049382716,0.049382716
2004,DET,0.469135802,81,38,0.419753086,81,34,0.049382716,0.049382716
1999,ANA,0.456790123,81,37,0.407407407,81,33,0.049382716,0.049382716
1999,BAL,0.50617284,81,41,0.456790123,81,37,0.049382716,0.049382716
1983,MIN,0.456790123,81,37,0.407407407,81,33,0.049382716,0.049382716
1982,CLE,0.50617284,81,41,0.456790123,81,37,0.049382716,0.049382716
1980,CHW,0.456790123,81,37,0.407407407,81,33,0.049382716,0.049382716
1969,SDP,0.345679012,81,28,0.296296296,81,24,0.049382716,0.049382716
1963,CHC,0.530864198,81,43,0.481481481,81,39,0.049382716,0.049382716
2007,ATL,0.543209877,81,44,0.49382716,81,40,0.049382716,0.049382716
2005,PHI,0.567901235,81,46,0.518518519,81,42,0.049382716,0.049382716
1992,ATL,0.62962963,81,51,0.580246914,81,47,0.049382716,0.049382716
1988,OAK,0.666666667,81,54,0.617283951,81,50,0.049382716,0.049382716
1985,NYM,0.62962963,81,51,0.580246914,81,47,0.049382716,0.049382716
1984,KCR,0.543209877,81,44,0.49382716,81,40,0.049382716,0.049382716
1984,STL,0.543209877,81,44,0.49382716,81,40,0.049382716,0.049382716
1977,LAD,0.62962963,81,51,0.580246914,81,47,0.049382716,0.049382716
1970,MIN,0.62962963,81,51,0.580246914,81,47,0.049382716,0.049382716
2018,LAA,0.518518519,81,42,0.469135802,81,38,0.049382716,0.049382716
2017,TBR,0.518518519,81,42,0.469135802,81,38,0.049382716,0.049382716
2006,CIN,0.518518519,81,42,0.469135802,81,38,0.049382716,0.049382716
1999,ARI,0.641975309,81,52,0.592592593,81,48,0.049382716,0.049382716
1990,CAL,0.518518519,81,42,0.469135802,81,38,0.049382716,0.049382716
1966,CAL,0.518518519,81,42,0.469135802,81,38,0.049382716,0.049382716
1965,STL,0.518518519,81,42,0.469135802,81,38,0.049382716,0.049382716
1964,PIT,0.518518519,81,42,0.469135802,81,38,0.049382716,0.049382716
2016,TBR,0.444444444,81,36,0.395061728,81,32,0.049382716,0.049382716
2015,COL,0.444444444,81,36,0.395061728,81,32,0.049382716,0.049382716
2015,SDP,0.481481481,81,39,0.432098765,81,35,0.049382716,0.049382716
2002,CLE,0.481481481,81,39,0.432098765,81,35,0.049382716,0.049382716
2001,MIL,0.444444444,81,36,0.395061728,81,32,0.049382716,0.049382716
1998,OAK,0.481481481,81,39,0.432098765,81,35,0.049382716,0.049382716
1991,CIN,0.481481481,81,39,0.432098765,81,35,0.049382716,0.049382716
1990,MIL,0.481481481,81,39,0.432098765,81,35,0.049382716,0.049382716
1982,OAK,0.444444444,81,36,0.395061728,81,32,0.049382716,0.049382716
1977,CAL,0.481481481,81,39,0.432098765,81,35,0.049382716,0.049382716
1977,DET,0.481481481,81,39,0.432098765,81,35,0.049382716,0.049382716
1975,MIL,0.444444444,81,36,0.395061728,81,32,0.049382716,0.049382716
1999,BOS,0.604938272,81,49,0.555555556,81,45,0.049382716,0.049382716
1970,NYM,0.536585366,82,44,0.4875,80,39,0.049085366,0.049085366
1970,CHW,0.369047619,84,31,0.320512821,78,25,0.048534799,0.048534799
1917,PHA,0.381578947,76,29,0.333333333,78,26,0.048245614,0.048245614
1918,CHC,0.662162162,74,49,0.614035088,57,35,0.048127074,0.048127074
1938,PHA,0.368421053,76,28,0.320512821,78,25,0.047908232,0.047908232
1924,BSN,0.368421053,76,28,0.320512821,78,25,0.047908232,0.047908232
1911,CIN,0.463414634,82,38,0.415584416,77,32,0.047830219,0.047830219
1907,CLE,0.56097561,82,46,0.513157895,76,39,0.047817715,0.047817715
1948,CHW,0.355263158,76,27,0.307692308,78,24,0.04757085,0.04757085
1909,PHA,0.644736842,76,49,0.597402597,77,46,0.047334245,0.047334245
2004,MON,0.4375,80,35,0.390243902,82,32,0.047256098,0.047256098
1913,BOS,0.546666667,75,41,0.5,76,38,0.046666667,0.046666667
1927,CLE,0.454545455,77,35,0.407894737,76,31,0.046650718,0.046650718
1981,MIN,0.393442623,61,24,0.346938776,49,17,0.046503847,0.046503847
1972,OAK,0.623376623,77,48,0.576923077,78,45,0.046453546,0.046453546
1924,CIN,0.565789474,76,43,0.519480519,77,40,0.046308954,0.046308954
1941,BSN,0.421052632,76,32,0.375,80,30,0.046052632,0.046052632
1942,CHC,0.461538462,78,36,0.415584416,77,32,0.045954046,0.045954046
1890,PHQ,0.538461538,65,35,0.492537313,67,33,0.045924225,0.045924225
1957,CLE,0.519480519,77,40,0.473684211,76,36,0.045796309,0.045796309
1948,STL,0.571428571,77,44,0.525641026,78,41,0.045787546,0.045787546
1885,PHI,0.527272727,55,29,0.482142857,56,27,0.04512987,0.04512987
1969,CLE,0.407407407,81,33,0.3625,80,29,0.044907407,0.044907407
1996,CLE,0.6375,80,51,0.592592593,81,48,0.044907407,0.044907407
1969,SEP,0.414634146,82,34,0.37037037,81,30,0.044263776,0.044263776
1988,CIN,0.5625,80,45,0.518518519,81,42,0.043981481,0.043981481
2018,COL,0.580246914,81,47,0.536585366,82,44,0.043661548,0.043661548
1973,NYM,0.530864198,81,43,0.4875,80,39,0.043364198,0.043364198
1985,DET,0.543209877,81,44,0.5,80,40,0.043209877,0.043209877
1985,MON,0.543209877,81,44,0.5,80,40,0.043209877,0.043209877
1921,PHA,0.363636364,77,28,0.320512821,78,25,0.043123543,0.043123543
1941,BRO,0.658227848,79,52,0.615384615,78,48,0.042843233,0.042843233
2000,TBD,0.45,80,36,0.407407407,81,33,0.042592593,0.042592593
1934,WSH,0.447368421,76,34,0.405063291,79,32,0.04230513,0.04230513
1915,DET,0.662337662,77,51,0.620253165,79,49,0.042084498,0.042084498
1933,BOS,0.444444444,72,32,0.402597403,77,31,0.041847042,0.041847042
1980,TEX,0.4875,80,39,0.445783133,83,37,0.041716867,0.041716867
1995,CIN,0.611111111,72,44,0.569444444,72,41,0.041666667,0.041666667
1901,STL,0.555555556,72,40,0.514285714,70,36,0.041269841,0.041269841
1929,PIT,0.592105263,76,45,0.551282051,78,43,0.040823212,0.040823212
1950,NYG,0.578947368,76,44,0.538461538,78,42,0.04048583,0.04048583
2019,LAA,0.508196721,61,31,0.467741935,62,29,0.040454786,0.040454786
1880,BUF,0.302325581,43,13,0.261904762,42,11,0.040420819,0.040420819
1888,NYG,0.628571429,70,44,0.588235294,68,40,0.040336134,0.040336134
1913,NYG,0.666666667,81,54,0.626666667,75,47,0.04,0.04
1934,DET,0.675,80,54,0.635135135,74,47,0.039864865,0.039864865
1934,BSN,0.533333333,75,40,0.493506494,77,38,0.03982684,0.03982684
1907,CHC,0.710526316,76,54,0.670886076,79,53,0.03964024,0.03964024
1953,WSH,0.52,75,39,0.480519481,77,37,0.039480519,0.039480519
1921,BRO,0.525641026,78,41,0.486486486,74,36,0.039154539,0.039154539
1920,SLB,0.512820513,78,40,0.473684211,76,36,0.039136302,0.039136302
1960,PHI,0.402597403,77,31,0.363636364,77,28,0.038961039,0.038961039
1951,PHI,0.493506494,77,38,0.454545455,77,35,0.038961039,0.038961039
1921,DET,0.480519481,77,37,0.441558442,77,34,0.038961039,0.038961039
1906,PHI,0.480519481,77,37,0.441558442,77,34,0.038961039,0.038961039
1955,WSH,0.363636364,77,28,0.324675325,77,25,0.038961039,0.038961039
1952,NYY,0.636363636,77,49,0.597402597,77,46,0.038961039,0.038961039
1928,NYY,0.675324675,77,52,0.636363636,77,49,0.038961039,0.038961039
1920,NYY,0.636363636,77,49,0.597402597,77,46,0.038961039,0.038961039
1929,SLB,0.532467532,77,41,0.493506494,77,38,0.038961039,0.038961039
1981,BOS,0.566037736,53,30,0.527272727,55,29,0.038765009,0.038765009
2019,SEA,0.428571429,63,27,0.389830508,59,23,0.03874092,0.03874092
1904,NYY,0.613333333,75,46,0.575,80,46,0.038333333,0.038333333
1876,LOU,0.454545455,33,15,0.416666667,36,15,0.037878788,0.037878788
1919,BSN,0.426470588,68,29,0.388888889,72,28,0.037581699,0.037581699
2016,SFG,0.555555556,81,45,0.518518519,81,42,0.037037037,0.037037037
2015,NYY,0.555555556,81,45,0.518518519,81,42,0.037037037,0.037037037
1988,TOR,0.555555556,81,45,0.518518519,81,42,0.037037037,0.037037037
1982,SFG,0.555555556,81,45,0.518518519,81,42,0.037037037,0.037037037
1963,PHI,0.555555556,81,45,0.518518519,81,42,0.037037037,0.037037037
2011,TBR,0.580246914,81,47,0.543209877,81,44,0.037037037,0.037037037
2000,SEA,0.580246914,81,47,0.543209877,81,44,0.037037037,0.037037037
1988,MIN,0.580246914,81,47,0.543209877,81,44,0.037037037,0.037037037
2011,TOR,0.518518519,81,42,0.481481481,81,39,0.037037037,0.037037037
2010,MIL,0.49382716,81,40,0.456790123,81,37,0.037037037,0.037037037
2003,PIT,0.481481481,81,39,0.444444444,81,36,0.037037037,0.037037037
2001,ANA,0.481481481,81,39,0.444444444,81,36,0.037037037,0.037037037
2000,PHI,0.419753086,81,34,0.382716049,81,31,0.037037037,0.037037037
1998,ARI,0.419753086,81,34,0.382716049,81,31,0.037037037,0.037037037
1996,PHI,0.432098765,81,35,0.395061728,81,32,0.037037037,0.037037037
1987,OAK,0.518518519,81,42,0.481481481,81,39,0.037037037,0.037037037
1980,TOR,0.432098765,81,35,0.395061728,81,32,0.037037037,0.037037037
1975,MON,0.481481481,81,39,0.444444444,81,36,0.037037037,0.037037037
1974,CLE,0.49382716,81,40,0.456790123,81,37,0.037037037,0.037037037
1974,KCR,0.49382716,81,40,0.456790123,81,37,0.037037037,0.037037037
1973,CHW,0.49382716,81,40,0.456790123,81,37,0.037037037,0.037037037
2018,OAK,0.617283951,81,50,0.580246914,81,47,0.037037037,0.037037037
2017,BOS,0.592592593,81,48,0.555555556,81,45,0.037037037,0.037037037
2016,PHI,0.456790123,81,37,0.419753086,81,34,0.037037037,0.037037037
2016,TOR,0.567901235,81,46,0.530864198,81,43,0.037037037,0.037037037
2012,CIN,0.617283951,81,50,0.580246914,81,47,0.037037037,0.037037037
2012,LAA,0.567901235,81,46,0.530864198,81,43,0.037037037,0.037037037
2011,COL,0.469135802,81,38,0.432098765,81,35,0.037037037,0.037037037
2011,MIN,0.407407407,81,33,0.37037037,81,30,0.037037037,0.037037037
2010,BOS,0.567901235,81,46,0.530864198,81,43,0.037037037,0.037037037
2007,CHC,0.543209877,81,44,0.50617284,81,41,0.037037037,0.037037037
2007,MIN,0.50617284,81,41,0.469135802,81,38,0.037037037,0.037037037
2006,NYM,0.617283951,81,50,0.580246914,81,47,0.037037037,0.037037037
2006,NYY,0.617283951,81,50,0.580246914,81,47,0.037037037,0.037037037
2005,LAA,0.604938272,81,49,0.567901235,81,46,0.037037037,0.037037037
2003,DET,0.283950617,81,23,0.24691358,81,20,0.037037037,0.037037037
2002,SEA,0.592592593,81,48,0.555555556,81,45,0.037037037,0.037037037
2000,MIN,0.444444444,81,36,0.407407407,81,33,0.037037037,0.037037037
1998,CLE,0.567901235,81,46,0.530864198,81,43,0.037037037,0.037037037
1998,TBD,0.407407407,81,33,0.37037037,81,30,0.037037037,0.037037037
1996,CHW,0.543209877,81,44,0.50617284,81,41,0.037037037,0.037037037
1993,DET,0.543209877,81,44,0.50617284,81,41,0.037037037,0.037037037
1993,HOU,0.543209877,81,44,0.50617284,81,41,0.037037037,0.037037037
1990,PIT,0.604938272,81,49,0.567901235,81,46,0.037037037,0.037037037
1989,CHC,0.592592593,81,48,0.555555556,81,45,0.037037037,0.037037037
1989,SDP,0.567901235,81,46,0.530864198,81,43,0.037037037,0.037037037
1989,TOR,0.567901235,81,46,0.530864198,81,43,0.037037037,0.037037037
1987,STL,0.604938272,81,49,0.567901235,81,46,0.037037037,0.037037037
1984,BAL,0.543209877,81,44,0.50617284,81,41,0.037037037,0.037037037
1982,CHC,0.469135802,81,38,0.432098765,81,35,0.037037037,0.037037037
1980,NYY,0.654320988,81,53,0.617283951,81,50,0.037037037,0.037037037
1978,MIN,0.469135802,81,38,0.432098765,81,35,0.037037037,0.037037037
1976,MIN,0.543209877,81,44,0.50617284,81,41,0.037037037,0.037037037
1973,BAL,0.617283951,81,50,0.580246914,81,47,0.037037037,0.037037037
1968,MIN,0.50617284,81,41,0.469135802,81,38,0.037037037,0.037037037
1966,STL,0.530864198,81,43,0.49382716,81,40,0.037037037,0.037037037
1965,LAD,0.617283951,81,50,0.580246914,81,47,0.037037037,0.037037037
1964,STL,0.592592593,81,48,0.555555556,81,45,0.037037037,0.037037037
1963,CLE,0.50617284,81,41,0.469135802,81,38,0.037037037,0.037037037
1971,ATL,0.524390244,82,43,0.4875,80,39,0.036890244,0.036890244
1962,BOS,0.493670886,79,39,0.456790123,81,37,0.036880763,0.036880763
1888,BSN,0.529411765,68,36,0.492753623,69,34,0.036658142,0.036658142
1964,CLE,0.5,82,41,0.463414634,82,38,0.036585366,0.036585366
